Index,Sentiment,SentimentText
8610,0,"@spydersvenom Oh nice, I unfortunately won't have time to be covering it along side you "
8611,0,@spyker3292 yeah. I went on amazon to check out some of the games. Uncharted 2 still doesn't have the option  for release date delivery
8612,0,"@tommcfly excuse me, I'm very disappointed that Amsterdam got Down Goes Another One and Sydney didn't!!!    "
8613,0,@tommcfly Feeling ignored after so many tweets makes me feel frustrated  Doesn't matter tweeting to you is fun anyways LOL
8614,0,@tommcfly feels like you've been in brazil forever 
8615,0,@tommcfly Get Harry back on Twitter!! Somehow! I miss his tweets! Really I do  haha xxxx
8616,0,@tommcfly get well soon tom! Any of idea when the next uk tour will be?! Missin you guys already!  please reply ;)x
8617,0,"@tommcfly glad to know you've been listening, it's freezing here today! "
8618,0,@tommcfly god i wanna watch star wars too! you're making me sad 
8619,0,"@tommcfly Good Afternoon Miss Twitter!  Tom thank you for the days he was in Brazil, not even going to show  - I do not know speak English"
8620,0,@tommcfly good concert tonight! I'm crying right now.. I want to be here in Rio to see you 
8621,0,"@tommcfly Good luck on the tour, not that you need it. i cant come and see any of your shows  bad times       xx"
8622,0,@tommcfly Good Morning Tom!!! (: if Argentina is not... Venezuela is sooo ready haha jk jk.... Venezuela wants McFly  
8623,0,"@tommcfly goodluck on your tour. Play your heart out, Cant wait 4 the next time ur in OZ Hope you have Fun Touring! so whish i was going "
8624,0,"@tommcfly Great gig in rio. We were waiting at the hotel just for a simple &quot;hi&quot;, we thought you guys would show up like everywhere else "
8625,0,@tommcfly guessing it sounds rather nice over there then haha? todays weather been rather cold compared to the rest of this week  !
8626,0,@tommcfly haha aww shame  have dun tho... dont you let it get you down get it haha lame joke sorrie xx
8627,0,@tommcfly haha i have the power too 
8628,0,"@tommcfly haha Oh dear, if you can't say anything about it, it was definitely a great night! haha.. I'm shocked with Air France thing "
8629,0,"@tommcfly haha Thank God you're calmer... Aaaww, it's over!  Congrats for the amazing job you did, we love you even more now! ha Xxx"
8630,0,@tommcfly HAHAA.  poor Tom.    she does those things because she loves you.  ;)
8631,0,"@tommcfly hahaha i wish i was in England, Tom "
8632,0,@tommcfly hahahaha! you really can't live without twitter!! and I can't live without yours tweets! so... fix that silly iPhone!!  LOL!
8633,0,"@tommcfly hard 2think its already the last show in brazil  well, hope u enjoyed ur stay n come back whenever u want!  #brazillovesmcfly"
8634,0,@SpyMasterPhil I want to play   Listen... you invite me and ill give you 1000 dollars when i got them in the game... alright?
8635,0,"@SpyMasterPhil issues w/assassination in IE7 - just get a black screen forever, no completion "
8636,0,"@spymasterphil ok cool. now, am I just unlucky or did I fuck up and get banned? cause I can't get back in "
8637,0,@spyn STILL NO PRICES FROM 3 
8638,0,"@SQLChicken not sure if you got an an answer, but no.  the chain is critical to the restores "
8639,0,@SQLChicken Yep! Tail between legs! 
8640,0,@sqpants aww i'm sorry  have a good sleep! â™¥
8641,0,@sqpants Don't worry. Well have to file a missings persons report very soon 
8642,0,"@squaccs the boil's odd are continually shortening, they drifted earlier but now it's almost closed they are very short indeed "
8643,0,@squaim I was looking at the lineup on wednesday i think. It'd be bloody impossible to get a hotel now though 
8644,0,@Squallee Yeah same 
8645,0,"@Squaminator aw, no fun.  sleeping on the couch helps me when my back hurts, but idk if it'd be the same for you."
8646,0,@squampton I can't go. I have too much to do. 
8647,0,"@squareboyy damnnn i still have yet to see it  was supposed to go on thursday but.. my fever.. YIU so lun annoying, i miss everything -.-"
8648,0,@SquareJaw i'm actually having computer problems... not good 
8649,0,"@squaremobius It seems hugely inefficient, and drill from InnerWorkings just shows inefficient .net data structures too  Bring back C!"
8650,0,"@squarenails Yep yep! Certainly more child-friendly than HK. Wide pavements, no tricky maneuvers for strollers. But air not too gd too. "
8651,0,"@squarespace 2.5 hours until we pick today's #Squarespace iPhone gift card winner...wonder who it will be?? If the pattern holds, not me "
8652,0,@tommcfly heeey! Will you please do a Ucap Tour in Ireland? We only see you once a year &amp; that sucks  please tweet back! &amp; make my day! xx
8653,0,"@tommcfly helllllloooooooooooo tom, gig tonight? sorry im not sure when your shows are over there! miss you in the UK  HI HI HI HI HI xx"
8654,0,@tommcfly HELP I CANT SLEEP!!!Not even listening to all the &quot;silent&quot; songs from McFly &amp; busted helps  I tried to sleep for 4 hours =[
8655,0,@tommcfly HELP I CANT SLEEP!not even listening to all the &quot;silent&quot; songs from McFly &amp; busted help  I tried to sleep for 4 hours
8656,0,@tommcfly Help me to find my sister! 
8657,0,"@tommcfly hey if you dont reply you dont have more burritos in mexico, so say HOLA MEXICO and everything is fine :') im tired "
8658,0,@tommcfly hey saw u guys play @ pushover..didn't get 2 meet u tho cuz of th HUGE line  i was very upset ='( lol..a msg would make up 4 it!
8659,0,@tommcfly hey tom congrats on having 50114 followers. cant wait until the 20th june! im seeing u then! in pain rite now hurt neck 
8660,0,@tommcfly hey tom! could you answeeeeeer?  when are you leaving brazil?
8661,0,"@tommcfly hey tom, i'm happy that you're enjoying brazil, but i'm sad cuz i'm not goin to see you in your show "
8662,0,"@tommcfly hey Tom, I'm waiting for you back to Brazil cuz I didn't go to your last concert here  are you coming in October?"
8663,0,@SquareSpace C'mon guys this Mama needs a new iPhone (mine was stolen)  #squarespace
8664,0,@squarespace Dang another One goes ... 
8665,0,@squarespace I loved Squarespace and have been blogging for years but why no follow up to simple questions? Six Apart are fast.... 
8666,0,"@squarespace if I won the #Squarespace gift card I couldn't buy an iPhone with it, I'd need 3 of them... "
8667,0,@squarespace I'm losing hope of ever winning  *sigh* but guess it's not all gone since I'm going to try again! #squarespace
8668,0,@squarespace I'm right across in NJ.. supposed to rain until Monday at least  but it'd sure be nice to win an iPhone from #squarespace ;)
8669,0,@squarespace where are you today?!  #squarespace
8670,0,"@squarespace Will it beme, I've put a $200 bet on that it won't be. Either way I lose  #Squarespace"
8671,0,@squarespace You know you want to  #spacesquare
8672,0,"@squarespace: C'mon, #squarespace , give me an iPhone today please! Why haven't you announced today's winner yet? "
8673,0,@squeakie - Sick now too? 
8674,0,@Squeetthang  there's always next year!
8675,0,@Squibby_ No but it turns out someone's been sleeping with a cunt 'friend' of mine 
8676,0,@Squibby_ well lucky in the sense that you found people. I came out at 15 and no one even went near me til I was 19. 
8677,0,"@squidgey46 that sucks  maybe try and clear your inbox or something and then if all else fails, go to a shop?"
8678,0,@squidgy15  I love Kevin haha.
8679,0,"@squidzrez  I hear you are sick  Sorry - But now I can move in on Rich E ~ However I won't  take advantage - So get well soon, I will wait"
8680,0,@SquiggleMum  poor wee thing. Did you ended up borrowing the vaporizer?
8681,0,"@SquiggleMum i know i missed a few girls too   I don't think i will make it to the brissie get together, hard at night with little ones!"
8682,0,"@squillden LIES! Those 12 bottles made me feel great, went to sleep and now the sleep has given me a hangover "
8683,0,"@squink new cap and shaken for a long time, sometimes when spraying lots they catch wet bits on the nozzle and spit slightly,it's life  ha"
8684,0,"@tommcfly hey tom, talk with me D: i love u "
8685,0,"@tommcfly Hey, my love. "
8686,0,@tommcfly hi can you tell me when mcfly come back to brazil?  i miss you
8687,0,@tommcfly Hi guys! u were rocking that stage yesterday @ A'dam! but we waited for 2 hours after it but u were gone  when's ur next visit?
8688,0,"@tommcfly Hi tom! After that tour here in Brazil, that I could not go    when is the next tour?  lol"
8689,0,@tommcfly hi toom! why do you say hi if you don't read your messages?? 
8690,0,"@tommcfly Hope I'll be there with my friend @AddictedToJones to hear you play it. Your gigs are the only time we can see each other, hard "
8691,0,@tommcfly Hope to see you at the airport todaaaaaay! sorry about me and my friend welling yesterday when you arrived.  love u
8692,0,@tommcfly hope u enjoy the movie! AND have fun tomorrow I don't think I'm gonna make it to your show 
8693,0,"@tommcfly hope u had a good time filming it, haha! I wanted soooo bad to meet u guys, but i gave up  xx"
8694,0,"@squink Oh yay, that means I'll get here soon. &gt;_&gt; I never used to suffer but each year it gets worse "
8695,0,@SquireFred We saw you and @monkiyo on stage all the way over there and were sooo bummed we couldn't watch!!!!    #hbmf
8696,0,@squirrel_boy if we ever found the balls in the bushes   
8697,0,"@Squirrel_Monkey we still have 8 mos on our contract for the current iphones, can't upgrade yet.  "
8698,0,"@squirrelmaster That is, in fact, really gross. "
8699,0,@squirrelnut1416 shut it! i'm bored...20 more minutes til my coworrker gets here and we can start morning walks 
8700,0,@squishable looking for a mascot for www.connectacle.com needs to be an octopus but the one youhave isnt cutting it  if u sign up ull see.
8701,0,"@SquishT77 yep, sitting down is completely bad. Dinner isn't going to be served in my house tonight. "
8702,0,"@squishymatter I miss her too   I am sure she is busy with her business, life and twitter can be a distraction."
8703,0,@squishymatter my little one has been barfing the last couple if days also. 
8704,0,@squishymatter work.  it's my favorite and I don't want it to close. Argh
8705,0,@squrespace whats goin on  #suarespace
8706,0,@Sr_Pedro still here.  Going home Monday.  
8707,0,@SR116 she has her damn tweets protected  ahah yeaah I might start a search for him ahaha
8708,0,@SR31 a deer hit me on the way home 
8709,0,@sram9 Thanks....It's going to be a long road back. 
8710,0,@SRenee1493 Awwww what's wrong???? 
8711,0,@srgntrose im really wishing that  lonely holidays...
8712,0,"@srh_natalia wow hamburg  cool but i never  visited eropa   km in high school , junior high school or university?"
8713,0,@srhbtts your twitter is mean. 
8714,0,@srijithv I still can't see the firefox offical release 3.5 in the site 
8715,0,@srilatt Got kicked out of Degital Type and Image Manipulation on Saturday and ended up in Typography on Mondays 
8716,0,@SrKaR lol lol they have the leauge won now lol pity for liverpool 
8717,0,@srmercury Oh...I didn't know I was.  Sorry! I'll stop it. Thanks for the heads up!
8718,0,"@srmorris2 probably not until OFlow is over, sorry man "
8719,0,"@SRoadley bless... poor lad   My sister used to swaddle her little ones to prevent flailing arms getting in the way, might be worth a go??"
8720,0,@Sronpop I played Hollywood Undead and Forever the Sickest Kids 
8721,0,"@srouser yes, need the deets  can't wait to hear all about tx wknd. no planz for sat, whacha have in mind?"
8722,0,"@SRowl U still here...work, work, work.....remember oh and......blank - no more rope references can be found "
8723,0,@srptchkd hey so steph texted me this morning and said that they would be picking me up around 4 
8724,0,@srptchkd that sucks 
8725,0,"@srta_nanda I really would like to, but i cant "
8726,0,@tommcfly http://twitpic.com/3iquy - i miss your old hairstyle daniel  but you still look great
8727,0,"@tommcfly http://twitpic.com/3l9e5 -  we don't have starbucks here! i was there only last year whaen i was in london, and i invited a ..."
8728,0,@tommcfly http://twitpic.com/3pgwv - Tom! you popular guy! i wanna meet you so bad   xxx
8729,0,@SS_Bassani I'm sorry I just tryin 2 cheer u up  4give me 
8730,0,@SS_Bassani wish me luck Mike is comin 2 c the kids 2nite or 2morrow. 
8731,0,@ss_slacker but...I wanna be the guy too 
8732,0,@ss25 girl several people but mainly 2 people in my life... 
8733,0,"@Ssadonnelly STILL waiting??  Typical oilfield ;)  No shrooms, but plenty of BBQing, booze and banter!  Not as sunny today though "
8734,0,@ssafrankie  in reply to your text: yes. It's all bullshit and makes me angry and i'm trying not to think about it  I HAS  NO CREDIT LEFT!
8735,0,@ssamantha Odd since Google is going out of their way to censor 'pr0n' and such.  
8736,0,@ssanchez And i'm really sorry to hear that.  
8737,0,@ssbrook and @corbsc are mean to me 
8738,0,"@ssedro Was it on when submerged? If not, let it dry for like a week. Some might suggest a hairdryer. If water's in the HD, buh bye! "
8739,0,"@ssejsllew Aw, I love Christian Bale. "
8740,0,@ssethi nope 
8741,0,"@SSFansite yeah he did.. i love it its so amazing but jacob looked so much better in twilight, he looks way to big in new moon "
8742,0,@ssfarhana soo sad cin  so so saaad haha. which daddy cin? Hahaha
8743,0,@sshreyas I am getting &quot;failed to connect&quot; error here 
8744,0,@ssieg Oohhh! That sounds SO good! I am still trying to figure out a tasty veggie friendly one though. 
8745,0,@SSJTapkar Ah! Yeah. This is a major failing with the blackberry. 
8746,0,"@SSJTapkar im sorry.  butbutbut, throw a fit. ;D make her get pissed so she won't take you anywhere."
8747,0,@SSjUmi right! Oh and I'm so in love with this FF &lt;33 I still have to review on that..sorry I'm so mean 
8748,0,@sskarimi Enjoy the sun! I have to work... 
8749,0,@sslyby I heard about that... unfortunately I missed it. Better tv out there. Sorry! 
8750,0,"@tommcfly http://twitpic.com/6sicb - won't you guys ever come back to Porto Alegre? :\ we miss you, we really do "
8751,0,@tommcfly http://yfrog.com/3y99qj - i have that guitar aswell! except my fingers cant fit round the neck 
8752,0,"@tommcfly i ain't got one as well, twitter is mean  , anyway , about yours, you should pick the first one, that's my fav pic of u ever! xx"
8753,0,"@tommcfly I already sent you 11 tweets, 12 if you count this one. I will keep tweeting you until you reply. So please, just reply now. "
8754,0,@tommcfly I am so curious about the new song.... I wish I could be there with you! 
8755,0,@tommcfly I can take you to Star Wars conventions too  My dad takes me to some! I have a pic with darth vader! hahaha LOL
8756,0,"@tommcfly i can't go to the show tomorrow cause i'm so sick, i'm desolate  can u say me hello to feel better?"
8757,0,@tommcfly I cant i live in holland and I GOT to work 
8758,0,@tommcfly i didn't think you would reply now i feel really bad  i'm sorry! i guess i'm just envious. xx
8759,0,"@tommcfly i don't believe is the last show in Brazil, please don't go "
8760,0,@tommcfly i go on twitter.. to end up logging off as a more jealous person. it's not fair tom. you tweet the shizz i wanna tweet! GAY 
8761,0,@tommcfly I had that about 2 weeks ago. It's horrible  hope you feel better soon x
8762,0,@tommcfly i hate it when you tease us  and you've been doing it so much lately!
8763,0,"@tommcfly I hate my life Tom! why you only answer Demi Lovato? Is unfair! I only wanted that you talk to me, just it man! "
8764,0,@tommcfly i have a whole in my shoe too 
8765,0,@SSN_Allistar No way. 
8766,0,@ssnoddy me too! which is awesome because I was exhausted allllll day. 
8767,0,@ssophie1996 I loved how u said &quot;actually...&quot; haha I'm weird ya I am lol but so what! Haha and well  awe I'm srry for ur blood n cut 
8768,0,@ssoun126 lol oops my bad. maybe i think weed is so west coast tks 2 @snoopdogg ha! but trust me white caslte taste nasty 
8769,0,@sspader1 aww I hope you will still do reviews  I really enjoy them. Hope all is well with you
8770,0,@sssshannyleeee: tha makes me so sad 
8771,0,@sssshenin   aaaawww. did you have a bad day?xx
8772,0,"@sssshenin lol thanks, i am just scared because i am failing so many things !  ah"
8773,0,"@sssshenin oww, which certain people ..? "
8774,0,@ssssssarah nothing is sacred 
8775,0,@ssstaceyface I know. She is such a sweet little cat. I might take her bc I love her too much to give her to a stranger 
8776,0,@sstanhill sigh...I miss the Philippines 
8777,0,"@sswayze I #ff you then later realised I'd misspelt yr name. Blonde moment. DUH!  Sorry, Sean "
8778,0,"@st_x pfft, yet no synonym of whatever rhymes with your name "
8779,0,@st_x yep @natnorthey yeah for sure i cruised and got ace marks it was ridiculous i cruise now and get smashed 
8780,0,@st33l3rsfan what happened when I fell asleep the Mets were winning 
8781,0,@st3fan1e misses sticky date pudding. me wants some 
8782,0,@tommcfly I have no idea how to vote for you. I keep trying to find a link but its hopeless.  help...?
8783,0,@tommcfly I have to do a sucked homework.  watch a movie (&quot;time to kill&quot;; it's awesome!) and then answer some questions about law and the
8784,0,"@tommcfly I hope you win the Mr Twitter Universe to cheer you up, its not looking likely though   xx"
8785,0,@tommcfly I hope you'll come to Germany one day... I really would like to see you guys live one day! 
8786,0,@tommcfly i just can't believe that in a few days you're leaving here  thats sounds so sad
8787,0,@tommcfly I know it's truely awful. Bet they're going out of their minds. How did it disappear though? Get hit by lightening?   xx
8788,0,"@tommcfly I know that McFly are happy to be here in Brazil, but we fans wanted them to respond in Twitter ...we are sad "
8789,0,"@tommcfly I KNOW, ITS VERY BORING! BUT  NEED YOUR REPLY! "
8790,0,"@tommcfly i love michael jackson, he is so awsome! i wish i was online when you tweeted tom..argh i always miss out!!  x"
8791,0,"@tommcfly i love the way the waves sound, just listening to them... it's so inspiring. oh god, i miss the ocean "
8792,0,@tommcfly i miss those days 
8793,0,@tommcfly i only got a programme in london.  i was getting squashed in the que for the t shirts. 
8794,0,@tommcfly i think my partner is cheating on me i need a hug       i m suicidal xx
8795,0,@st3fft  sick la.! down with fever and viral infection....  wanna come visit me? lol.
8796,0,@st3phan03 imma need you to call me and not twitter me this 
8797,0,@St4tus i lost it today 
8798,0,"@staa_  No prooblem.  . I have also to stdy a lot, this is gonna be a mounth with exams to study for,  for mee 2. "
8799,0,"@staaaceyy haha shh,  true , but usually It comes back . This time I lost one "
8800,0,"@staaceeyy awh i know, i listened on the radio HAHAH  disspointing."
8801,0,@staaceeyy I didn't see you either 
8802,0,"@staaceeyy lawl lawl lawl lawl lawl lawl, i dont know wether to send it    gdgdfgdfhfd"
8803,0,@staaceeyy lol i was being a bllatch to this chick last night for no reason and now i feel bad lol long long story 
8804,0,"@staaceeyy nah cos thatl be rude as.  &amp; i gotta get from zee airport and then to the airport when i leave.. and i wort beable to, hahah"
8805,0,@stabbedbygrace come visit me and jess jess at work were so bored 
8806,0,@stabitha just landed 
8807,0,"@Stace_meister Ya, I have Rugby in an hour "
8808,0,@Stace_the_ace â€¦cont) fixture list MUST behave. Sorry about your day  Hope it improved some. x
8809,0,@staceeeeee but the sun is not sunny  so it might be a bit hard
8810,0,@staceeeeee LOL! .. yeah  but i'm getting a lift with liz so i have to wake up at 5 just to have a shower :\
8811,0,"@staceemcfly haha won't be allowed  awwman i want to go now, i will another time (H)"
8812,0,"@staceemcfly im good thank's, just bored  &amp; you ?xx"
8813,0,"@staceemcfly my mam got an email &amp; theres these proper vip tickets, but they're Â£200 quid each (N) &amp; i think it's completely sold out "
8814,0,"@tommcfly I think you should make a dvd about the tour,even knowing it's impossible if you haven't' filmed what happened in tour "
8815,0,@tommcfly I want to vote but I don't have the link 
8816,0,"@tommcfly I want you again in BrasÃ­lia  I wanna meet you and hug you... shit, I'm with depression-after-McFly."
8817,0,@tommcfly I wanted to be in SÃ£o Paulo! 
8818,0,@tommcfly I wanted to watch thatr video you posted... but its not available here 
8819,0,"@tommcfly i wanted you to be all mine too.  just kidding! LOL, where's harry? i wanted him to be all mine! that would be good."
8820,0,@tommcfly i was in london from wednesday to friday and was hoping to bump into you...but unfortunately you were in brazil  lol xx
8821,0,"@tommcfly i was in the front of the stage before the show, but i had to go back  Whatever, i saw Danny after the show, without t-shirt WTF"
8822,0,@tommcfly i wish i could have been there 
8823,0,"@tommcfly i wish i lived in england then i could c like a zillion of your shows, this is when u dnt like living in Australia  cum bak soon"
8824,0,"@tommcfly I wish I was there, again "
8825,0,"@tommcfly i would if i lived in england, but i live in aus "
8826,0,@tommcfly I would vote for you but the bloody site isn't working for me! 
8827,0,@tommcfly I would've gotten it if it was in my region code. 
8828,0,@tommcfly I'd like to be with you 
8829,0,"@tommcfly IF YOU DONT SEND A REPLY TO @bellzs2 TONIGHT, I WILL KILL MYSELF  AND I WILL KILL HER TO"
8830,0,@tommcfly ILOVEUILOVEU I CAN'T MEET U WHEN U COME TO ARGENTINA  BUT I LOV U WE WAITING FOR U FOR 4 YEARS THANKS FOR COMING TO ARGENTINA!
8831,0,@tommcfly i'm crying  feels like you're always sliping away from me. please come back very soon. brazil loves you x
8832,0,@tommcfly I'm getting down 
8833,0,"@tommcfly i'm getting tired of replying you, cause i know i'll never answer "
8834,0,"@tommcfly i'm going on holiday wednesday morning, it'll be weird not watching your tweets for two weeks "
8835,0,@tommcfly I'm listenning to this one to ! They were just genius. Miss them 
8836,0,@tommcfly i'm so curious about your new  songs 
8837,0,@tommcfly I'm so sad about that though 
8838,0,@tommcfly i'm so sad for not having gone into any of the shows... I wanted to see you!! 
8839,0,@tommcfly i'm so sad with you!  .
8840,0,"@tommcfly I'm so sad, I couldn't go to the show  I'll cry!!!"
8841,0,@tommcfly im sorry for you 
8842,0,"@tommcfly I'm trying to find the link to vote, but it's not working! "
8843,0,@tommcfly international touring? no wayyyy   xx
8844,0,@tommcfly it is over now. I can't believe it. I'll be missing you. comeback soon guys 
8845,0,"@tommcfly It's 12:30AM, @buonotomato stopped tweeting, my brain's not functioning. I wanna cry. Haha. Philippines tour, please?  Love ya!"
8846,0,"@tommcfly It's just the fact you live across the sea, but I think I feel the same as you do..I think I'm getting the flue....NO! "
8847,0,@tommcfly it's so annoying that you only reply to Demi 'cause she's famous 
8848,0,"@tommcfly I've never been in any favela, but it's so sad to know that there's people that live in a underworld "
8849,0,@tommcfly Jealous!  im stuck in my roasting hot office  have a shandy for me! 
8850,0,"@tommcfly jealous. i wanted to be there  another mcfly tour this year, maybe?  reply and i'll cry xx"
8851,0,@tommcfly JEALOUSSSSS! I WANT MJ TIX 
8852,0,@tommcfly just come back soon.. 
8853,0,"@tommcfly kl x poor dougie  cant belive he's ill hope he gets better soon, hope its not hard! im getting 1 on monday for my birthday!! xx"
8854,0,@tommcfly Lol! I Really Wanna Go To Your Forest Concert In Notts But Cant Affored It!  Bummer! xx
8855,0,@tommcfly lol!! wish i could see u!!  xxx
8856,0,"@tommcfly Lol, sounds awesome! I'm watching my videos from yesterday @ westonbirt! I hardly filmed POV because I was crying! "
8857,0,"@tommcfly love to see you online .-. it's like, you're gonna answer me  i love you tom .-. my friend says you remember me from my blouse"
8858,0,@tommcfly lucky you im freaking out cause my ticket for sherwood tomorrow still hasnt arrived and im travelling tonight from edinburgh 
8859,0,@tommcfly maby some day you will come to make show in israel ?  i sure you gonna enjoy in here to ! 
8860,0,"@tommcfly Married me? haha Right, who are you night? (I don't speak english, sorry  ) Love you, xx"
8861,0,"@tommcfly mcfly will make any shows in USA in JULY ? thanks , please reply me , love u :$ sorry the bad english "
8862,0,@tommcfly Mmmm im starving and stuck at work   if Tom tour man is with you i have just text him say hi to him it will be so funny  x
8863,0,"@staceemcfly Oh and by the way, I hope you're alright after the paramedic thing  xxx"
8864,0,"@staceemcfly yeah, i have seen them once before but it wasn;t just them so i didn't see them for long "
8865,0,"@stacefaysh Priuses. Prii. Or maybe just Prius? Anyway, YEA I KNOW SO COOL my moms pretty much down but my dads not  Sez theyre ugly haha"
8866,0,"@stacefaysh Priuses. Prii. Or maybe just Prius? Anyway, YEA I KNOW SO COOL my moms pretty much down but my dad's not  Sez theyre ugly haha"
8867,0,@stacey_baby I am lost. Please help me find a good home. 
8868,0,@stacey_joan  hope you feel better soon. diabetes sucks sometimes. (or a lot of the time!) keep your head up!
8869,0,@stacey79 i want to go  please tell donnie im sorry i couldnt get words out!!! his kiss felt amazing though...
8870,0,@stacey79 that sucks - I'm still hungry and sucked down my food.  
8871,0,"@staceyBEAR I mean really sick.	 I just threw up. "
8872,0,"@staceybethh that shits so sad, i was at a party here and everyone was crying "
8873,0,@StaceyBethh yeah well that one is gone  wait the one across from the clubhouse closes I think!
8874,0,@staceybug @MarDeck The server never came to check on us and my soda tasted like crap. Then he ran my card twice.  
8875,0,"@staceyelliott3 nahh i don't think so, i haven't been talking to anyone just lauren a while ago :L i don't want to sit in all day but  x"
8876,0,@StaceyFarina awwww.  catch the bus to my house! lol. im serious! no one will be home! lol
8877,0,@StaceyKay6 I'm ALWAYS hoping for more storm! We seem to be getting the shaft end of these bands of storms up here in GB! Not fair! 
8878,0,@tommcfly My friend @patriciaco had the same problem with the picture thing. She said click &quot;delete current&quot; Reply to us please. 
8879,0,@tommcfly My mum cba to make 1 for me   X
8880,0,@tommcfly my show got changed too  not fair! but I'm going on another day too so that makes it a bit better.
8881,0,@tommcfly nah. had my sweets taken away though. my poor ears hurt like hell the whole flight. 
8882,0,@tommcfly naughty dougie!! i wanna get tickets to come see u boys in liverpool but cant get anyone to go with me!!   sad times!!!
8883,0,@tommcfly next year! :O what about this year? are you doing an arena tour? yous have too  x
8884,0,@tommcfly no i haven't  hey but you guys are back in England!!! Welll it was super great last night!! Can't wait for the next gig!
8885,0,@tommcfly no lamb revels then  x
8886,0,@tommcfly no tweet today?  x
8887,0,@tommcfly noooo dont  i love the separate ones  &lt;/3
8888,0,"@tommcfly noooo tom, don't leave us "
8889,0,"@tommcfly noooooo, don't leave Brazil "
8890,0,@tommcfly noooooooo evil  u cant tease us like that lol
8891,0,@tommcfly Norway  Jade Ewen (UK) came fifth 
8892,0,@tommcfly now I'm jealous. I want to see Hayden Christensen 
8893,0,"@tommcfly of you in my computer, LOL please answer me  &lt;3"
8894,0,@tommcfly OH GREAT AND IM ABOUT TO THROW UP CUZ YOU WONT TWEET ME!!!! 
8895,0,@tommcfly oh i'm so jelouss 
8896,0,@tommcfly Oh my gosh. I know. It's scary to think what might've happened to those 228 passengers. 
8897,0,@tommcfly OH NO!   I'm coming to nurse that little toe!
8898,0,@staceyklj nah. I have to work 
8899,0,@staceymeow  why do i have to shutup then?
8900,0,@staceymeow aw really why 
8901,0,@staceymeow aww wish you could come 
8902,0,@staceymeow probly 
8903,0,@staceymeow yeha they are goood u lucky bitch i get a slide shit asian fone i wanted an iPhone but dad sed no 
8904,0,@staceyO_o we lost the game 
8905,0,@StaceyPinkle worst night of m adult life!  ruination complete
8906,0,@staceypw got ur tweet 9 hrs too late 
8907,0,@staceyramos (re:flu) Are u serious? I haven't heard that one (poss planned)...WOW! Hope you are ok. Its close to us here too 
8908,0,@staceyrebecca Oh no  F*'em lol @thekateblack nicely said
8909,0,"@staceysterling i'm just sayin... he seemed upset. he can stop bein fat, i can't stop bein black  but fine. i shall stop!"
8910,0,"@staceysterling Santa Marta,  Colombia. It's a little island, which the duration of the flight is almost 12 hours "
8911,0,@staceysterling Send me a post card  I'm to broke to even leave this damn state. Lol. It would be funny if I weren't dead serious...
8912,0,@staceysterling sheesh! I missed having direct access to you  i've been on my BBM heavy lately too..just not the same without you :'(
8913,0,"@staceystorey, I was supposed to be in Omaha this week to help with my job at the CWS, but last minute plans changed. "
8914,0,@staceysuka I shed a tear every time I hear a story like that.  hehe.
8915,0,@StaceySzumiak NUH UH they only have the last few episodes! i keep waiting for them to add the rest of the season to no avail 
8916,0,@staceythebest89 oh twitter is simple and kinda useless lol but everyone twits anyway xD lots of uni stuff to do 2day  no fun day at all
8917,0,"@StaceyVail im glad a tory got it, though that Asian labour dude impressed. what was this? i need to watch QT. i only really watch PMQs "
8918,0,@staceyviera I know. I was hoping to meet you tonite  &amp; I just found out a few min ago that we have a mutual friend Cuong H.
8919,0,@StaceyVPofWC   oh wait...nevermind...I just realized which ones are missing! lol  It really is too bad that he has to censor himself.  
8920,0,@StaceyVPofWC  I wish I knew someone down there who could hook us up.   a friend told me once that they got crappy seats for a show in CHI
8921,0,@StaceyVPofWC me too 
8922,0,@StaceyWoodward will all respect I dont know hunni Im not an apple user 
8923,0,@staceyyhoward Aww  *Kisses*  Feel better!  I WANNA GO SEE TAKE THAT.. But I can't..  Even tho they're on tonight at Newcastle *Sob*
8924,0,"@stacia_edmonds @aLLENiMAGERY @bklynnomad @Tony_Styxx : 40404 boys not effin w me,hardly ev@desktp,no cell access=a wrap "
8925,0,@stacialove  Mannnnn eff all the freeways and highways that separate us 
8926,0,@StacieBee yea I started using http://blackle.com a month or so ago. I like it. But everything else on my computer uses a white backdrop 
8927,0,"@StacieCascio  I've seen a bunch of these come through, and so far everyone is Tomo except me    I'm Shannon (but I like being Shannon "
8928,0,@staciecavell  hugs
8929,0,@StacieLane me too BFF.My tummy acting like a bitch today. 
8930,0,@stacielately I wish we were hanging out today!  Miss you!
8931,0,@stacig http://twitpic.com/6eri9 - Still looking so cute even though he is a sick little munchkin 
8932,0,@Stacii_xo i missed it today 
8933,0,@StaciJShelton hey girl!'! I didn't ever get a card!   miss you!!!!
8934,0,@stacksZs I did that lol n when I backed it up it wasn't there nemore 
8935,0,@Stacy_Adriana awwww que pesar  hope you feel better big sister
8936,0,@Stacy_WG I don't ever want to get old I LOVE my sleep couldn't be up all night...  
8937,0,@stacybird I tried... she ignored me 
8938,0,@stacychu yeah. I'm on the way to New Jersey now. It's 12AM right now. Man. My mom is mad at me cause the airport threw the lock away 
8939,0,"@StacyDAdkins Poor you, at least we've been having nice spells in between the bad ones "
8940,0,@StacyDerosby I know   lol  My fault...DEW was on the brain...I think I got more pix with him than I did anyone all weekend!! haahah
